# time_ms,control,value
85795,lstick_x,26993
85795,lstick_y,-17194
85802,lstick_x,27736
85802,lstick_y,-18788
85806,lstick_x,27736
85806,lstick_y,-18788
85811,lstick_x,27736
85811,lstick_y,-18788
85819,lstick_x,27736
85819,lstick_y,-18788
85827,lstick_x,27856
85827,lstick_y,-18996
85835,lstick_x,27856
85835,lstick_y,-18996
85843,lstick_x,27856
85843,lstick_y,-18996
85852,lstick_x,27856
85852,lstick_y,-18996
85859,lstick_x,27856
85859,lstick_y,-18996
85867,lstick_x,27856
85867,lstick_y,-18996
85875,lstick_x,27856
85875,lstick_y,-18996
85880,lstick_x,28168
85880,lstick_y,-19370
85884,lstick_x,28168
85884,lstick_y,-19370
85889,lstick_x,28168
85889,lstick_y,-19370
85891,lstick_x,28168
85891,lstick_y,-19370
85900,lstick_x,28168
85900,lstick_y,-19370
85908,lstick_x,28168
85908,lstick_y,-19370
85915,lstick_x,28168
85915,lstick_y,-19370
85923,lstick_x,28168
85923,lstick_y,-19370
85932,lstick_x,28168
85932,lstick_y,-19370
85939,lstick_x,28168
85939,lstick_y,-19370
85947,lstick_x,28168
85947,lstick_y,-19370
85955,lstick_x,28168
85955,lstick_y,-19370
85963,lstick_x,28168
85963,lstick_y,-19370
85970,lstick_x,28562
85970,lstick_y,-19033
85975,lstick_x,28562
85975,lstick_y,-19033
85978,lstick_x,28635
85978,lstick_y,-18964
85984,lstick_x,28635
85984,lstick_y,-18964
85987,lstick_x,28635
85987,lstick_y,-18964
85989,lstick_x,28635
85989,lstick_y,-18964
85995,lstick_x,28635
85995,lstick_y,-18964
86003,lstick_x,28635
86003,lstick_y,-18964
86012,lstick_x,28635
86012,lstick_y,-18964
86019,lstick_x,28747
86019,lstick_y,-18854
86028,lstick_x,28747
86028,lstick_y,-18854
86035,lstick_x,28747
86035,lstick_y,-18854
86043,lstick_x,28747
86043,lstick_y,-18854
86051,lstick_x,28747
86051,lstick_y,-18854
86059,lstick_x,28747
86059,lstick_y,-18854
86067,lstick_x,28862
86067,lstick_y,-18727
86070,lstick_x,28862
86070,lstick_y,-18727
86073,lstick_x,28862
86073,lstick_y,-18727
86075,lstick_x,28862
86075,lstick_y,-18727
86083,lstick_x,28862
86083,lstick_y,-18727
86091,lstick_x,28862
86091,lstick_y,-18727
86097,lstick_x,28935
86097,lstick_y,-18646
86107,lstick_x,28935
86107,lstick_y,-18646
86115,lstick_x,28935
86115,lstick_y,-18646
86124,lstick_x,28935
86124,lstick_y,-18646
86131,lstick_x,28935
86131,lstick_y,-18646
86139,lstick_x,28935
86139,lstick_y,-18646
86148,lstick_x,28935
86148,lstick_y,-18646
86153,lstick_x,29127
86153,lstick_y,-18443
86156,lstick_x,29127
86156,lstick_y,-18443
86164,lstick_x,29127
86164,lstick_y,-18443
86171,lstick_x,29127
86171,lstick_y,-18443
86178,lstick_x,29176
86178,lstick_y,-18395
86187,lstick_x,29176
86187,lstick_y,-18395
86195,lstick_x,29176
86195,lstick_y,-18395
86204,lstick_x,29176
86204,lstick_y,-18395
86212,lstick_x,29176
86212,lstick_y,-18395
86219,lstick_x,29176
86219,lstick_y,-18395
86228,lstick_x,29176
86228,lstick_y,-18395
86234,lstick_x,29272
86234,lstick_y,-18284
86237,lstick_x,29272
86237,lstick_y,-18284
86240,lstick_x,29272
86240,lstick_y,-18284
86243,lstick_x,29272
86243,lstick_y,-18284
86251,lstick_x,29272
86251,lstick_y,-18284
86260,lstick_x,29272
86260,lstick_y,-18284
86267,lstick_x,29272
86267,lstick_y,-18284
86275,lstick_x,29272
86275,lstick_y,-18284
86283,lstick_x,29272
86283,lstick_y,-18284
86291,lstick_x,29272
86291,lstick_y,-18284
86299,lstick_x,29272
86299,lstick_y,-18284
86307,lstick_x,29272
86307,lstick_y,-18284
86313,lstick_x,29369
86313,lstick_y,-18230
86316,lstick_x,29369
86316,lstick_y,-18230
86320,lstick_x,29369
86320,lstick_y,-18230
86323,lstick_x,29369
86323,lstick_y,-18230
86331,lstick_x,29369
86331,lstick_y,-18230
86339,lstick_x,29369
86339,lstick_y,-18230
86344,lstick_x,29369
86344,lstick_y,-18135
86347,lstick_x,29369
86347,lstick_y,-18135
86355,lstick_x,29369
86355,lstick_y,-18135
86363,lstick_x,29369
86363,lstick_y,-18135
86371,lstick_x,29369
86371,lstick_y,-18135
86379,lstick_x,29369
86379,lstick_y,-18135
86387,lstick_x,29369
86387,lstick_y,-18135
86391,lstick_x,29629
86391,lstick_y,-17351
86395,lstick_x,29629
86395,lstick_y,-17351
86400,lstick_x,29791
86400,lstick_y,-16876
86403,lstick_x,29791
86403,lstick_y,-16876
86412,lstick_x,29791
86412,lstick_y,-16876
86419,lstick_x,29791
86419,lstick_y,-16876
86427,lstick_x,29791
86427,lstick_y,-16876
86435,lstick_x,29791
86435,lstick_y,-16876
86443,lstick_x,29791
86443,lstick_y,-16876
86451,lstick_x,29791
86451,lstick_y,-16876
86459,lstick_x,29791
86459,lstick_y,-16876
86468,lstick_x,29791
86468,lstick_y,-16876
86472,lstick_x,30254
86472,lstick_y,-15721
86476,lstick_x,30254
86476,lstick_y,-15721
86483,lstick_x,30622
86483,lstick_y,-15013
86491,lstick_x,30622
86491,lstick_y,-15013
86499,lstick_x,30622
86499,lstick_y,-15013
86503,lstick_x,32767
86503,lstick_y,-12334
86507,lstick_x,32767
86507,lstick_y,-12334
86515,lstick_x,32767
86515,lstick_y,-12334
86523,lstick_x,32767
86523,lstick_y,-12334
86531,lstick_x,32767
86531,lstick_y,-12334
86539,lstick_x,32767
86539,lstick_y,-12334
86547,lstick_x,32767
86547,lstick_y,-12334
86556,lstick_x,32767
86556,lstick_y,-8309
86562,lstick_x,32767
86562,lstick_y,-8309
86571,lstick_x,32767
86571,lstick_y,-8309
86579,lstick_x,32767
86579,lstick_y,-8309
86606,lstick_x,32767
86606,lstick_y,-8309
86612,lstick_x,32767
86612,lstick_y,-5159
86619,lstick_x,32767
86619,lstick_y,-5159
86627,lstick_x,32767
86627,lstick_y,-5159
86634,lstick_x,32767
86634,lstick_y,-2861
86638,lstick_x,32767
86638,lstick_y,-2861
86641,lstick_x,32767
86641,lstick_y,-1710
86651,lstick_x,32767
86651,lstick_y,-1710
86659,lstick_x,32767
86659,lstick_y,-1710
86664,lstick_x,32767
86668,lstick_x,32767
86675,lstick_x,32767
86683,lstick_x,32767
86691,lstick_x,32767
86699,lstick_x,32767
86707,lstick_x,32767
86715,lstick_x,32767
86715,lstick_y,3052
86719,lstick_x,32767
86719,lstick_y,3052
86723,lstick_x,32767
86723,lstick_y,3052
86732,lstick_x,32767
86732,lstick_y,3052
86739,lstick_x,32767
86739,lstick_y,3052
86748,lstick_x,32767
86748,lstick_y,3052
86751,lstick_x,32767
86751,lstick_y,3997
86755,lstick_x,32767
86755,lstick_y,3997
86763,lstick_x,32767
86763,lstick_y,3997
86771,lstick_x,32767
86771,lstick_y,3997
86779,lstick_x,32767
86779,lstick_y,3997
86787,lstick_x,32767
86787,lstick_y,3997
86795,lstick_x,32767
86795,lstick_y,3997
86805,lstick_x,32767
86805,lstick_y,3997
86810,lstick_x,32767
86810,lstick_y,4813
86817,lstick_x,32767
86817,lstick_y,4813
86819,lstick_x,32767
86819,lstick_y,5119
86822,lstick_x,32767
86822,lstick_y,5119
86825,lstick_x,32767
86825,lstick_y,5119
86835,lstick_x,32767
86835,lstick_y,5119
86843,lstick_x,32767
86843,lstick_y,5119
86850,lstick_x,32767
86850,lstick_y,5315
86859,lstick_x,32767
86859,lstick_y,5315
86867,lstick_x,32767
86867,lstick_y,5315
86875,lstick_x,32767
86875,lstick_y,5315
86883,lstick_x,32767
86883,lstick_y,5315
86891,lstick_x,32767
86891,lstick_y,5315
86900,lstick_x,32767
86900,lstick_y,5315
86906,lstick_x,32767
86906,lstick_y,5441
86910,lstick_x,32767
86910,lstick_y,5441
86915,lstick_x,32767
86915,lstick_y,5441
86923,lstick_x,32767
86923,lstick_y,5441
86931,lstick_x,32767
86931,lstick_y,5441
86939,lstick_x,32767
86939,lstick_y,5441
86947,lstick_x,32767
86947,lstick_y,5441
86955,lstick_x,32767
86955,lstick_y,5441
86963,lstick_x,32767
86963,lstick_y,5441
86971,lstick_x,32767
86971,lstick_y,5441
86980,lstick_x,32767
86980,lstick_y,5441
86985,lstick_x,32767
86985,lstick_y,5068
86988,lstick_x,32767
86988,lstick_y,5068
86990,lstick_x,32767
86990,lstick_y,5068
86995,lstick_x,32767
86995,lstick_y,5068
87003,lstick_x,32767
87003,lstick_y,5068
87010,lstick_x,32767
87010,lstick_y,5068
87019,lstick_x,32767
87019,lstick_y,5068
87027,lstick_x,32767
87027,lstick_y,5068
87036,lstick_x,32767
87036,lstick_y,5068
87043,lstick_x,32767
87043,lstick_y,5068
87051,lstick_x,32767
87051,lstick_y,5068
87059,lstick_x,32767
87059,lstick_y,5068
87062,lstick_x,32767
87062,lstick_y,3464
87067,lstick_x,32767
87067,lstick_y,3464
87072,lstick_x,32767
87072,lstick_y,3464
87075,lstick_x,32767
87075,lstick_y,3464
87083,lstick_x,32767
87083,lstick_y,3464
87091,lstick_x,32767
87091,lstick_y,3464
87099,lstick_x,32767
87099,lstick_y,2670
87107,lstick_x,32767
87107,lstick_y,2670
87115,lstick_x,32767
87115,lstick_y,2670
87123,lstick_x,32767
87123,lstick_y,2670
87131,lstick_x,32767
87131,lstick_y,2670
87139,lstick_x,32767
87139,lstick_y,2670
87146,lstick_x,32767
87146,lstick_y,1689
87150,lstick_x,32767
87150,lstick_y,1244
87154,lstick_x,32767
87154,lstick_y,1244
87163,lstick_x,32767
87163,lstick_y,1244
87171,lstick_x,32767
87171,lstick_y,1244
87176,lstick_x,32767
87179,lstick_x,32767
87187,lstick_x,32767
87195,lstick_x,32767
87203,lstick_x,32767
87211,lstick_x,32767
87219,lstick_x,32767
87224,lstick_x,32767
87228,lstick_x,32767
87234,lstick_x,32767
87243,lstick_x,32767
87251,lstick_x,32767
87259,lstick_x,32767
87259,lstick_y,-1304
87267,lstick_x,32767
87267,lstick_y,-1304
87275,lstick_x,32767
87275,lstick_y,-1304
87283,lstick_x,32767
87283,lstick_y,-1304
87291,lstick_x,32767
87291,lstick_y,-1304
87299,lstick_x,32767
87299,lstick_y,-1304
87305,lstick_x,32767
87305,lstick_y,-2842
87307,lstick_x,32767
87307,lstick_y,-2842
87310,lstick_x,32767
87310,lstick_y,-2842
87315,lstick_x,32767
87315,lstick_y,-2842
87323,lstick_x,32767
87323,lstick_y,-2842
87331,lstick_x,32767
87331,lstick_y,-3918
87339,lstick_x,32767
87339,lstick_y,-3918
87347,lstick_x,32767
87347,lstick_y,-3918
87355,lstick_x,32767
87355,lstick_y,-3918
87363,lstick_x,32767
87363,lstick_y,-3918
87371,lstick_x,32767
87371,lstick_y,-3918
87379,lstick_x,32767
87379,lstick_y,-3918
87382,lstick_x,32767
87382,lstick_y,-5206
87386,lstick_x,32767
87386,lstick_y,-5206
87390,lstick_x,32767
87390,lstick_y,-5538
87395,lstick_x,32767
87395,lstick_y,-5538
87403,lstick_x,32767
87403,lstick_y,-5538
87409,lstick_x,32767
87409,lstick_y,-5821
87419,lstick_x,32767
87419,lstick_y,-5821
87428,lstick_x,32767
87428,lstick_y,-5821
87435,lstick_x,32767
87435,lstick_y,-5821
87443,lstick_x,32767
87443,lstick_y,-5821
87451,lstick_x,32767
87451,lstick_y,-5821
87459,lstick_x,32767
87459,lstick_y,-5821
87467,x,1
87467,lstick_x,32767
87467,lstick_y,-6440
87470,lstick_x,32767
87470,lstick_y,-6440
87474,lstick_x,32767
87474,lstick_y,-6440
87483,lstick_x,32767
87483,lstick_y,-6440
87491,lstick_x,32767
87491,lstick_y,-6440
87495,lstick_x,32767
87495,lstick_y,-6945
87499,lstick_x,32767
87499,lstick_y,-6945
87507,lstick_x,32767
87507,lstick_y,-6945
87515,lstick_x,32767
87515,lstick_y,-6945
87523,lstick_x,32767
87523,lstick_y,-6945
87531,lstick_x,32767
87531,lstick_y,-6945
87539,lstick_x,32767
87539,lstick_y,-6945
87546,lstick_x,32767
87546,lstick_y,-7490
87550,lstick_x,32767
87550,lstick_y,-7490
87554,lstick_x,32767
87554,lstick_y,-7490
87556,lstick_x,32767
87556,lstick_y,-7490
87563,lstick_x,32767
87563,lstick_y,-7490
87571,lstick_x,32767
87571,lstick_y,-7490
87579,lstick_x,32767
87579,lstick_y,-7490
87587,lstick_x,32767
87587,lstick_y,-7490
87595,lstick_x,32767
87595,lstick_y,-7490
87603,lstick_x,32767
87603,lstick_y,-7490
87611,lstick_x,32767
87611,lstick_y,-7490
87619,lstick_x,32767
87619,lstick_y,-7490
87628,lstick_x,32767
87628,lstick_y,-7490
87632,lstick_x,32767
87632,lstick_y,-4633
87634,lstick_x,32767
87634,lstick_y,-4633
87638,lstick_x,32767
87638,lstick_y,-4633
87643,lstick_x,32767
87643,lstick_y,-4633
87651,lstick_x,32767
87651,lstick_y,-4633
87668,x,0
87668,lstick_x,32767
87668,lstick_y,3495
87675,lstick_x,32767
87675,lstick_y,3495
87684,lstick_x,32767
87684,lstick_y,3495
87691,lstick_x,32767
87691,lstick_y,3495
87699,lstick_x,32767
87699,lstick_y,3495
87707,lstick_x,32767
87707,lstick_y,3495
87713,x,1
87713,lstick_x,32259
87713,lstick_y,6786
87716,lstick_x,32259
87716,lstick_y,6786
87720,lstick_x,31794
87720,lstick_y,7970
87724,lstick_x,31794
87724,lstick_y,7970
87731,lstick_x,31794
87731,lstick_y,7970
87739,lstick_x,31794
87739,lstick_y,7970
87743,lstick_x,31346
87743,lstick_y,9014
87747,lstick_x,31346
87747,lstick_y,9014
87755,lstick_x,31346
87755,lstick_y,9014
87763,lstick_x,31346
87763,lstick_y,9014
87771,lstick_x,31346
87771,lstick_y,9014
87779,lstick_x,31346
87779,lstick_y,9014
87787,lstick_x,31346
87787,lstick_y,9014
87795,lstick_x,29311
87795,lstick_y,13560
87800,lstick_x,29311
87800,lstick_y,13560
87803,lstick_x,29311
87803,lstick_y,13560
87811,lstick_x,29311
87811,lstick_y,13560
87819,lstick_x,29311
87819,lstick_y,13560
87826,x,0
87826,lstick_x,27384
87826,lstick_y,15901
87835,lstick_x,27384
87835,lstick_y,15901
87843,lstick_x,27384
87843,lstick_y,15901
87851,lstick_x,27384
87851,lstick_y,15901
87859,lstick_x,27384
87859,lstick_y,15901
87867,lstick_x,27384
87867,lstick_y,15901
87875,lstick_x,27384
87875,lstick_y,15901
87883,lstick_x,24172
87883,lstick_y,18283
87886,lstick_x,23253
87886,lstick_y,18887
87889,lstick_x,23253
87889,lstick_y,18887
87899,lstick_x,23253
87899,lstick_y,18887
87907,lstick_x,23253
87907,lstick_y,18887
87914,x,1
87914,lstick_x,22494
87914,lstick_y,19382
87924,lstick_x,22494
87924,lstick_y,19382
87931,lstick_x,22494
87931,lstick_y,19382
87939,lstick_x,22494
87939,lstick_y,19382
87947,lstick_x,22494
87947,lstick_y,19382
87955,lstick_x,22494
87955,lstick_y,19382
87963,lstick_x,21007
87963,lstick_y,20366
87967,lstick_x,21007
87967,lstick_y,20366
87970,lstick_x,21007
87970,lstick_y,20366
87979,lstick_x,21007
87979,lstick_y,20366
87987,lstick_x,21007
87987,lstick_y,20366
87995,lstick_x,20449
87995,lstick_y,20724
88003,lstick_x,20449
88003,lstick_y,20724
88012,lstick_x,20449
88012,lstick_y,20724
88019,lstick_x,20449
88019,lstick_y,20724
88028,lstick_x,20449
88028,lstick_y,20724
88035,lstick_x,20449
88035,lstick_y,20724
88043,lstick_x,20449
88043,lstick_y,20724
88047,x,0
88047,lstick_x,19965
88047,lstick_y,20988
88051,lstick_x,19783
88051,lstick_y,20767
88055,lstick_x,19783
88055,lstick_y,20767
88059,lstick_x,19783
88059,lstick_y,20767
88067,lstick_x,19783
88067,lstick_y,20767
88075,lstick_x,19783
88075,lstick_y,20767
88083,lstick_x,19718
88083,lstick_y,20633
88091,lstick_x,19718
88091,lstick_y,20633
88099,lstick_x,19718
88099,lstick_y,20633
88107,lstick_x,19718
88107,lstick_y,20633
88115,lstick_x,19718
88115,lstick_y,20633
88123,lstick_x,19718
88123,lstick_y,20633
88129,x,1
88129,lstick_x,19570
88129,lstick_y,20256
88132,lstick_x,19570
88132,lstick_y,20256
88137,lstick_x,19570
88137,lstick_y,20256
88147,lstick_x,19570
88147,lstick_y,20256
88155,lstick_x,19570
88155,lstick_y,20256
88160,lstick_x,19570
88160,lstick_y,19954
88163,lstick_x,19570
88163,lstick_y,19954
88171,lstick_x,19570
88171,lstick_y,19954
88179,lstick_x,19570
88179,lstick_y,19954
88187,lstick_x,19570
88187,lstick_y,19954
88195,lstick_x,19570
88195,lstick_y,19954
88203,lstick_x,19570
88203,lstick_y,19954
88211,lstick_x,19570
88211,lstick_y,19954
88216,x,0
88216,lstick_x,19716
88216,lstick_y,19227
88220,lstick_x,19716
88220,lstick_y,19227
88223,lstick_x,19716
88223,lstick_y,19227
88228,lstick_x,19716
88228,lstick_y,19227
88235,lstick_x,19716
88235,lstick_y,19227
88243,lstick_x,19716
88243,lstick_y,19227
88251,lstick_x,19716
88251,lstick_y,18345
88259,lstick_x,19716
88259,lstick_y,18345
88268,lstick_x,19716
88268,lstick_y,18345
88275,lstick_x,19716
88275,lstick_y,18345
88283,lstick_x,19716
88283,lstick_y,18345
88291,lstick_x,19716
88291,lstick_y,18345
88296,lstick_x,19716
88296,lstick_y,16938
88300,lstick_x,19716
88300,lstick_y,16938
88304,lstick_x,19789
88304,lstick_y,16461
88307,lstick_x,19789
88307,lstick_y,16461
88315,lstick_x,19789
88315,lstick_y,16461
88324,lstick_x,19789
88324,lstick_y,16461
88333,lstick_x,19900
88333,lstick_y,15856
88339,lstick_x,19900
88339,lstick_y,15856
88347,lstick_x,19900
88347,lstick_y,15856
88355,lstick_x,19900
88355,lstick_y,15856
88363,lstick_x,19900
88363,lstick_y,15856
88371,lstick_x,19900
88371,lstick_y,15856
88375,y,1
88375,lstick_x,20767
88375,lstick_y,13961
88379,lstick_x,20767
88379,lstick_y,13961
88384,lstick_x,21369
88384,lstick_y,13105
88386,lstick_x,21369
88386,lstick_y,13105
88390,lstick_x,21369
88390,lstick_y,13105
88395,lstick_x,21369
88395,lstick_y,13105
88403,lstick_x,21369
88403,lstick_y,13105
88411,lstick_x,21369
88411,lstick_y,13105
88419,lstick_x,22983
88419,lstick_y,11649
88427,lstick_x,22983
88427,lstick_y,11649
88435,lstick_x,22983
88435,lstick_y,11649
88443,lstick_x,22983
88443,lstick_y,11649
88451,lstick_x,22983
88451,lstick_y,11649
88459,lstick_x,22983
88459,lstick_y,11649
88467,lstick_x,22983
88467,lstick_y,11649
88472,lstick_x,26348
88472,lstick_y,10163
88475,lstick_x,26348
88475,lstick_y,10163
88483,lstick_x,26348
88483,lstick_y,10163
88491,lstick_x,26348
88491,lstick_y,10163
88497,lstick_x,27474
88497,lstick_y,9713
88507,lstick_x,27474
88507,lstick_y,9713
88515,lstick_x,27474
88515,lstick_y,9713
88523,lstick_x,27474
88523,lstick_y,9713
88531,lstick_x,27474
88531,lstick_y,9713
88539,lstick_x,27474
88539,lstick_y,9713
88547,y,0
88547,lstick_x,29776
88547,lstick_y,8551
88555,lstick_x,29776
88555,lstick_y,8551
88563,lstick_x,29776
88563,lstick_y,8551
88571,lstick_x,29776
88571,lstick_y,8551
88579,lstick_x,29776
88579,lstick_y,8551
88587,lstick_x,29776
88587,lstick_y,8551
88595,lstick_x,29776
88595,lstick_y,8551
88603,lstick_x,29776
88603,lstick_y,8551
88611,lstick_x,29776
88611,lstick_y,8551
88619,lstick_x,29776
88619,lstick_y,8551
88627,lstick_x,29776
88627,lstick_y,8551
88635,lstick_x,29776
88635,lstick_y,8551
88643,lstick_x,29776
88643,lstick_y,8551
88651,lstick_x,29776
88651,lstick_y,8551
88659,lstick_x,29776
88659,lstick_y,8551
88667,lstick_x,29776
88667,lstick_y,8551
88675,lstick_x,29776
88675,lstick_y,8551
88683,lstick_x,29776
88683,lstick_y,8551
88691,lstick_x,29776
88691,lstick_y,8551
88695,y,1
88695,lstick_x,32767
88695,lstick_y,6912
88699,lstick_x,32767
88699,lstick_y,6912
88707,lstick_x,32767
88707,lstick_y,6912
88715,lstick_x,32767
88715,lstick_y,6912
88718,y,0
88718,lstick_x,32767
88718,lstick_y,6884
88723,lstick_x,32767
88723,lstick_y,6884
88731,lstick_x,32767
88731,lstick_y,6884
88739,lstick_x,32767
88739,lstick_y,6884
88747,lstick_x,32767
88747,lstick_y,6884
88755,lstick_x,32767
88755,lstick_y,6884
88763,lstick_x,32767
88763,lstick_y,6884
88769,lstick_x,32657
88769,lstick_y,6803
88771,lstick_x,32657
88771,lstick_y,6803
88775,lstick_x,32657
88775,lstick_y,6803
88779,lstick_x,32657
88779,lstick_y,6803
88787,lstick_x,32657
88787,lstick_y,6803
88795,lstick_x,32657
88795,lstick_y,6803
88799,lstick_x,31343
88799,lstick_y,6765
88803,lstick_x,31343
88803,lstick_y,6765
88811,lstick_x,31343
88811,lstick_y,6765
88820,lstick_x,31343
88820,lstick_y,6765
88827,lstick_x,31343
88827,lstick_y,6765
88835,lstick_x,31343
88835,lstick_y,6765
88844,lstick_x,31343
88844,lstick_y,6765
88851,y,1
88851,lstick_x,21369
88851,lstick_y,6653
88856,lstick_x,21369
88856,lstick_y,6653
88859,lstick_x,21369
88859,lstick_y,6653
88867,lstick_x,21369
88867,lstick_y,6653
88875,lstick_x,21369
88875,lstick_y,6653
88879,lstick_x,13714
88879,lstick_y,6545
88883,lstick_x,13714
88883,lstick_y,6545
88891,lstick_x,13714
88891,lstick_y,6545
88899,lstick_x,13714
88899,lstick_y,6545
88907,lstick_x,13714
88907,lstick_y,6545
88915,lstick_x,13714
88915,lstick_y,6545
88924,lstick_x,13714
88924,lstick_y,6545
88932,y,0
88932,lstick_x,4881
88932,lstick_y,4883
88937,lstick_x,4096
88937,lstick_y,3953
88939,lstick_x,4096
88939,lstick_y,3953
88943,lstick_x,4096
88943,lstick_y,3953
88947,lstick_x,4096
88947,lstick_y,3953
88955,lstick_x,4096
88955,lstick_y,3953
88964,lstick_x,4096
88964,lstick_y,3953
88971,lstick_x,3468
88971,lstick_y,3186
88979,lstick_x,3468
88979,lstick_y,3186
88987,lstick_x,3468
88987,lstick_y,3186
88995,lstick_x,3468
88995,lstick_y,3186
89003,lstick_x,3468
89003,lstick_y,3186
89012,lstick_x,3468
89012,lstick_y,3186
89019,y,1
89019,lstick_x,1986
89019,lstick_y,1323
89023,lstick_x,1986
89023,lstick_y,1323
89027,lstick_x,1986
89027,lstick_y,1323
89035,lstick_x,1986
89035,lstick_y,1323
89044,lstick_x,1986
89044,lstick_y,1323
89051,lstick_x,1780
89051,lstick_y,1059
89059,lstick_x,1780
89059,lstick_y,1059
89067,lstick_x,1780
89067,lstick_y,1059
89075,lstick_x,1780
89075,lstick_y,1059
89083,lstick_x,1780
89083,lstick_y,1059
89096,lstick_x,1780
89096,lstick_y,1059
89100,lstick_x,1483
89103,lstick_x,1227
89106,lstick_x,1227
89115,lstick_x,1227
89123,lstick_x,1227
89126,lstick_x,1173
89131,lstick_x,1173
89139,lstick_x,1173
89147,lstick_x,1173
89155,lstick_x,1173
89163,lstick_x,1173
89171,lstick_x,1173
89180,y,0
89180,lstick_x,1067
89184,lstick_x,1067
89187,lstick_x,1067
89195,lstick_x,1067
89203,lstick_x,1067
89208,lstick_x,1027
89211,lstick_x,1027
89219,lstick_x,1027
89227,lstick_x,1027
89235,lstick_x,1027
89243,lstick_x,1027
89251,lstick_x,1027
89266,y,1
89410,y,0
89505,y,1
89670,y,0
89823,y,1
89984,y,0
90884,b,1
91046,b,0
91305,b,1
91537,b,0
91859,b,1
92011,b,0
93687,rtrigger,32767
93691,rtrigger,32767
93696,rtrigger,32767
93700,rtrigger,32767
93707,rtrigger,32767
93715,rtrigger,32767
93720,rtrigger,32767
93723,rtrigger,32767
93731,rtrigger,32767
93739,rtrigger,32767
93747,rtrigger,32767
93755,rtrigger,32767
93763,rtrigger,32767
93769,rtrigger,32767
93772,rtrigger,32767
93777,rtrigger,32767
93779,rtrigger,32767
93787,rtrigger,32767
93796,rtrigger,32767
93828,rtrigger,32767
93835,rtrigger,32767
93844,rtrigger,32767
93847,rtrigger,32767
93851,rtrigger,32767
93855,rtrigger,30399
93858,rtrigger,30399
93867,rtrigger,30399
93875,rtrigger,30399
93879,rtrigger,14687
93884,rtrigger,14687
93891,rtrigger,14687
93899,rtrigger,14687
93907,rtrigger,14687
93915,rtrigger,14687
93923,rtrigger,14687
94129,rtrigger,2271
94131,rtrigger,2271
94139,rtrigger,2271
94148,rtrigger,2271
94155,rtrigger,2271
94163,rtrigger,2271
94171,rtrigger,2271
94179,rtrigger,32767
94185,rtrigger,32767
94188,rtrigger,32767
94195,rtrigger,32767
94203,rtrigger,32767
94209,rtrigger,32767
94212,rtrigger,32767
94219,rtrigger,32767
94227,rtrigger,32767
94236,rtrigger,32767
94243,rtrigger,32767
94251,rtrigger,32767
94260,rtrigger,32767
94267,rtrigger,32767
94271,rtrigger,32767
94274,rtrigger,32767
94277,rtrigger,32767
94283,rtrigger,32767
94291,rtrigger,32767
94298,rtrigger,32767
94307,rtrigger,32767
94315,rtrigger,32767
94323,rtrigger,32767
94331,rtrigger,32767
94339,rtrigger,32767
94347,rtrigger,32767
94351,rtrigger,3295
94356,rtrigger,3295
94360,rtrigger,3295
94363,rtrigger,3295
94371,rtrigger,3295
94380,rtrigger,3295
95850,x,1
96083,x,0
96215,x,1
96303,x,0
96458,x,1
96563,x,0
96713,x,1
96794,x,0
96884,x,1
97060,x,0
97135,x,1
97267,x,0
97395,x,1
97555,x,0
98059,y,1
98207,y,0
98427,y,1
98592,y,0
98761,y,1
98923,y,0
100026,b,1
100193,b,0
100321,b,1
100495,b,0
103731,ltrigger,32767
103735,ltrigger,32767
103737,ltrigger,32767
103747,ltrigger,32767
103755,ltrigger,32767
103759,ltrigger,32767
103763,ltrigger,32767
103771,ltrigger,32767
103779,ltrigger,32767
103787,ltrigger,32767
103795,ltrigger,32767
103803,ltrigger,32767
103811,ltrigger,32767
103818,ltrigger,32767
103822,ltrigger,32767
103827,ltrigger,32767
103835,ltrigger,32767
103843,ltrigger,32767
103851,ltrigger,32767
103859,ltrigger,32767
103867,ltrigger,32767
103875,ltrigger,32767
103883,ltrigger,32767
103891,ltrigger,32767
103896,ltrigger,32767
103899,ltrigger,32767
103905,ltrigger,32767
103907,ltrigger,32767
103915,ltrigger,32767
103923,ltrigger,32767
103928,ltrigger,32767
103931,ltrigger,32767
103939,ltrigger,32767
103947,ltrigger,32767
103955,ltrigger,32767
103963,ltrigger,32767
103971,ltrigger,32767
103977,ltrigger,32767
103983,ltrigger,13919
103986,ltrigger,13919
103988,ltrigger,13919
103995,ltrigger,13919
104003,ltrigger,13919
105483,rtrigger,4479
105491,rtrigger,4479
105499,rtrigger,4479
105507,rtrigger,4479
105515,rtrigger,4479
105524,rtrigger,4479
105529,rtrigger,18207
105533,rtrigger,18207
105539,rtrigger,18207
105547,rtrigger,18207
105555,rtrigger,25535
105563,rtrigger,25535
105572,rtrigger,25535
105579,rtrigger,25535
105587,rtrigger,25535
105595,rtrigger,25535
105604,rtrigger,25535
105608,rtrigger,32767
105611,rtrigger,32767
105619,rtrigger,32767
105627,rtrigger,32767
105632,rtrigger,32767
105635,rtrigger,32767
105643,rtrigger,32767
105651,rtrigger,32767
105659,rtrigger,32767
105667,rtrigger,32767
105675,rtrigger,32767
105682,rtrigger,32767
105684,rtrigger,32767
105689,rtrigger,32767
105691,rtrigger,32767
105699,rtrigger,32767
105707,rtrigger,32767
105712,rtrigger,32767
105715,rtrigger,32767
105723,rtrigger,32767
105731,rtrigger,32767
