# time_ms,control,value
12496,lstick_x,1178
12499,lstick_x,1178
12504,lstick_x,1178
12507,lstick_x,1178
12510,lstick_x,1178
12513,lstick_x,1178
12516,lstick_x,1178
12520,lstick_x,1178
12523,lstick_x,1178
12527,lstick_x,1178
12530,lstick_x,1178
12533,lstick_x,1178
12536,lstick_x,1178
12539,lstick_x,1178
12541,lstick_x,1178
12545,lstick_x,1178
12549,lstick_x,1178
12551,lstick_x,1178
12554,lstick_x,1178
12557,lstick_x,1178
12562,lstick_x,1178
12565,lstick_x,1178
12569,lstick_x,1178
12572,lstick_x,1178
12575,lstick_x,1178
12578,lstick_x,1178
12581,lstick_x,1178
12585,lstick_x,1178
12588,lstick_x,1178
12592,lstick_x,1178
12596,lstick_x,1178
12599,lstick_x,1178
12604,lstick_x,1178
12607,lstick_x,1178
12610,lstick_x,1178
12613,lstick_x,1178
12616,lstick_x,1178
12622,lstick_x,1178
12625,lstick_x,1178
12629,lstick_x,1178
12632,lstick_x,1178
12639,lstick_x,1178
12642,lstick_x,1178
12646,lstick_x,1178
12649,lstick_x,1178
12655,lstick_x,1178
12659,lstick_x,1178
12662,lstick_x,1178
12665,lstick_x,1178
12670,lstick_x,1178
12674,lstick_x,1178
12677,lstick_x,1178
12680,lstick_x,1178
12683,lstick_x,1178
12688,lstick_x,1178
12690,lstick_x,1178
12693,lstick_x,1178
12697,lstick_x,1178
12700,lstick_x,1178
12704,lstick_x,1178
12707,lstick_x,1178
12709,lstick_x,1178
12712,lstick_x,1178
12716,lstick_x,1178
12720,lstick_x,1178
12723,lstick_x,1178
12726,lstick_x,1178
12730,lstick_x,1178
12733,lstick_x,1178
12736,lstick_x,1178
12739,lstick_x,1178
12742,lstick_x,1178
12746,lstick_x,1178
12749,lstick_x,1178
12752,lstick_x,1178
12755,lstick_x,1178
12758,lstick_x,1178
12763,lstick_x,1178
12765,lstick_x,1178
12768,lstick_x,1178
12771,lstick_x,1178
12774,lstick_x,1178
12777,lstick_x,1178
12780,lstick_x,1178
12783,lstick_x,1178
12787,lstick_x,1178
12790,lstick_x,1178
12793,lstick_x,1178
12796,lstick_x,1178
12800,lstick_x,1178
12804,lstick_x,1178
12807,lstick_x,1178
12810,lstick_x,1178
12813,lstick_x,1178
12816,lstick_x,1178
12824,lstick_x,1178
12827,lstick_x,1178
12830,lstick_x,1178
12834,lstick_x,1178
12839,lstick_x,1178
12842,lstick_x,1178
12846,lstick_x,1178
12849,lstick_x,1178
12855,lstick_x,1178
12859,lstick_x,1178
12862,lstick_x,1178
12864,lstick_x,1178
12872,lstick_x,1178
12875,lstick_x,1178
12878,lstick_x,1178
12881,lstick_x,1178
12887,lstick_x,1178
12890,lstick_x,1178
12893,lstick_x,1178
12896,lstick_x,1178
12899,lstick_x,1178
12904,lstick_x,1178
12907,lstick_x,1178
12910,lstick_x,1178
12913,lstick_x,1178
12916,lstick_x,1178
12920,lstick_x,1178
12923,lstick_x,1178
12926,lstick_x,1178
12929,lstick_x,1178
12933,lstick_x,1178
12936,lstick_x,1178
12940,lstick_x,1178
12943,lstick_x,1178
12945,lstick_x,1178
12949,lstick_x,1178
12952,lstick_x,1178
12955,lstick_x,1178
12958,lstick_x,1178
